['Dimyoidea', ('Dimyoidea', 7)]
['Harry Rauch', ('Harry Rauch (football)', 1)]
['Orchestral arrangements', ('Arrangement', 104)]
['Rubens Correa', ('Rubens Correa', 1)]
['Ludwig Gottfried Madihn', ('Ludwig Gottfried Madihn', 1)]
['Zalesie, Silesian Voivodeship', ('Zalesie, Silesian Voivodeship', 1)]
['bowl of petunias', ('Agrajag', 1)]
['Lone Star, Placer County, California', ('Lone Star, Placer County, California', 2)]
['encrypted television', ('encrypted television', 1)]
['2014 Hungary', ("2014 IIHF World Women's U18 Championship", 9)]
['Ohio State Route 281', ('Ohio State Route 281', 7)]
['FRW cosmological models', ('Friedmann–Lemaître–Robertson–Walker metric', 89)]
['Supremacy Clause of the United States Constitution', ('Supremacy Clause', 156)]
['The Forsaken', ('Races and factions of Warcraft', 29)]
['Reed College Co-op', ('Reed College Co-op', 1)]
['Cats Have No Lord', ('Cats Have No Lord', 1)]
['Sunbeam Kaffir', ('Sunbeam Kaffir', 3)]
["'Til a Woman Comes Along", ("'Til a Woman Comes Along", 7)]
["Ramsay's Kitchen Nightmares", ("Ramsay's Kitchen Nightmares", 84)]
['Kirchenburg', ('Kirchenburg', 1)]
['Minute', ('Minute', 38)]
['Baghlia', ('Baghlia', 11)]
['Sharon Groan', ('Sharon Groan', 1)]
['Judy Aycock', ('Judy Aycock', 1)]
['pistol sword', ('pistol sword', 8)]
['Tu Ridi', ('Tu Ridi', 2)]
['Cheoljong of Joseon', ('Cheoljong of Joseon', 48)]
['Badghol', ('Badghol', 1)]
['character in DC Comics', ('List of DC Comics characters: A', 2)]
['Contracting with the United States Government', ('Contracting with the United States Government', 5)]
['cultural asset of national importance', ('Swiss Inventory of Cultural Property of National and Regional Significance', 111)]
['Pindar of Idinshaw', ('Pindar baronets', 3)]
['Pavel Shtiglits', ('Pavel Shtiglits', 2)]
['Katia Loritz', ('Katia Loritz', 13)]
['Margaret Delage', ('Margaret Delage', 3)]
['E-carrier level 1', ('E-carrier level 1', 1)]
['Tokyo International Book Fair 2014', ('Tokyo International Book Fair 2014', 1)]
['mayoral election in 1919', ('Napier mayoral election, 1919', 1)]
['European monetary union', ('Economic and Monetary Union of the European Union', 128)]
['Nadine Saulnier', ('Nadine Saulnier', 1)]
['Operators of Hawker Hart and variants', ('Operators of Hawker Hart and variants', 1)]
['Russian-language patronymic', ('Eastern Slavic naming customs', 30)]
['abbey of Westminster', ('Westminster Abbey', 32)]
["&quot;Slapstick&quot; (''The Wire'' episode)", ('Slapstick (The Wire episode)', 40)]
['Alberto Burgio', ('Alberto Burgio', 3)]
['Andre Sa', ('Andre Sa', 7)]
['Dawan Township, Guangxi', ('Dawan Township, Guangxi', 2)]
['Homosexuality and Confucianism', ('Homosexuality and Confucianism', 1)]
['waste water treatment facility', ('Sewage treatment', 231)]
['Percy Reynolds', ('Percy Reynolds', 4)]
['Saṁnyāsa', ('Sannyasa', 47)]
['test environments', ('test environment', 1)]
['Simanta Shekhar', ('Simanta Shekhar', 2)]
['The_Carolinas', ('The_Carolinas', 1)]
['Stadion an der Gellertstraße', ('Stadion an der Gellertstraße', 69)]
['Chaima Trabelsi', ('Chaima Trabelsi', 27)]
['KJBN', ('KJBN', 6)]
['Omega Security Solutions', ('Omega Security Solutions', 1)]
['Wan-I Lu', ('Wan-I Lu', 1)]
['Sarah Heath', ('Sarah Heath', 1)]
['Soundtruck', ('Soundtruck', 3)]
['bifilar coil', ('bifilar coil', 2)]
['Betty Salomon', ('Baronne de Rothschild', 6)]
["''Dogs of War'' (1989 video game)", ('Dogs of War (1989 video game)', 2)]
['Vuibroye, Switzerland', ('Vuibroye, Switzerland', 1)]
['Maschinengewehr_08', ('Maschinengewehr_08', 1)]
['Fletcherite', ('Fletcherite', 3)]
["Norway men's national pitch and putt team", ("Norway men's national pitch and putt team", 3)]
['Pretend_You_Don%27t_See_Her_(film)', ('Pretend_You_Don%27t_See_Her_(film)', 1)]
['J Am Chem Soc Soc', ('J Am Chem Soc Soc', 1)]
['Plains Ojibwa', ('Ojibwa', 28)]
['Princess Royal Range', ('Princess Royal Range', 1)]
['Bahuaja Sonene', ('Bahuaja Sonene', 1)]
['Berry Cricket Club', ('Berry Cricket Club', 1)]
['Ly Son', ('Ly Son (politician)', 1)]
['Granherne', ('KBR (company)', 128)]
['Charlotte.', ('Charlotte, North Carolina', 54)]
['3801', ('bugzilla:3801', 2)]
['Utsunomiya Blitzen', ('Utsunomiya Blitzen', 9)]
['Sarah Joy Bennett', ('Sarah Joy Bennett', 1)]
['Senhor Santo Cristo', ('Christ', 26)]
['C. B. White', ('C. B. White (politician)', 1)]
['ζ Piscium', ('Pisces (constellation)', 31)]
['20&amp;nbsp;minutes (France)', ('20&amp;nbsp;minutes (France)', 1)]
['Sharivan', ('Sharivan', 4)]
['UN Convention against corruption', ('United Nations Convention against Corruption', 55)]
['Marine Protected Areas (MPAs)', ('Marine Protected Area', 77)]
['William Brandon (musician)', ('William Brandon (musician)', 1)]
['week 13', ('2011 Premier League Darts', 19)]
['Michael Ketley', ('Michael Ketley', 1)]
['bishop of Città di Castello', ('bishop of Città di Castello', 1)]
['Pilcomayo River National Park', ('Río Pilcomayo National Park', 8)]
['Gulab Chand', ('Gulab Chand', 19)]
['Mandy Takhar', ('Mandy Takhar', 44)]
['Phaenicia', ('Phaenicia', 3)]
['Jane Mulemwa', ('Jane Mulemwa', 5)]
['London blasts', ('7 July 2005 London bombings', 185)]
['The Gendarme in New York', ('The Gendarme in New York', 1)]
['Journal of Cancer Epidemiology and Prevention', ('Journal of Cancer Epidemiology and Prevention', 1)]
['RIAA gold certification', ('RIAA certification', 308)]
['Harpur family', ('Harpur Baronets', 6)]
['Båhus len', ('Båhus len', 1)]
['University of Alabama Crimson Tide', ("Alabama Crimson Tide men's basketball", 28)]
['icehouse-hothouse', ('Greenhouse and icehouse Earth', 11)]
['Brita Oberg', ('Brita Oberg', 1)]
['Viveros de Coyoacan', ('Viveros de Coyoacan', 1)]
['Josh Urbiztondo', ('Josh Urbiztondo', 42)]
['blow-down cock', ('Glossary of boiler terms', 1)]
['List of Coronation Street characters (1976)', ('List of Coronation Street characters (1976)', 9)]
['Honduran league', ('Liga Nacional de Fútbol Profesional de Honduras', 64)]
['Pam St Clements', ('Pam St Clements', 2)]
['Noah E. Dorsey', ('Noah E. Dorsey', 1)]
['National Mall landmarks', ('National Mall', 696)]
["Taiwan's military", ('Taiwan military', 1)]
['Lilibet Stern', ('Lilibet Stern', 2)]
['Mountains of Catalonia', ('List of mountains in Catalonia', 52)]
['Sudhan Infotech', ('Sudhan Infotech', 1)]
['West German top flight', ('Fußball-Bundesliga', 64)]
['parus', ('parus (satellite)', 1)]
['Mette Lisby – sjov for alvor', ('Mette Lisby – sjov for alvor', 1)]
['Viitorul Constanţa', ('Viitorul Constanţa', 11)]
['Carr, Bill', ('Bill Carr', 2)]
['BKK theorem', ('BKK theorem', 1)]
['International Center of Art and Culture', ('International Center of Art and Culture', 1)]
['Harold R. King, Jr.', ('Harold King (author)', 7)]
['Bazmohammad Kala', ('Bazmohammad Kala', 2)]
['Oirat Mongol', ('Oirat Mongols', 5)]
['Thomas Liddell, 1st Baron Ravensworth', ('Thomas Liddell, 1st Baron Ravensworth', 29)]
['Melville Leslie Macnaghten', ('Melville Leslie Macnaghten', 1)]
['British discontent over the Norwegian campaign', ('Norway Debate', 47)]
['Triarchy of Lost Lovers', ('Triarchy of Lost Lovers', 1)]
['Gąbinek', ('Gąbinek', 2)]
['Graham government', ('Shawn Graham', 184)]
['Heinrich Freiherr von Maltzan', ('Heinrich Freiherr von Maltzan', 1)]
['Kurt Wabbel Sports Stadium', ('Kurt-Wabbel-Stadion', 1)]
['Wolfgang Heinz', ('Wolfgang Heinz (politician)', 3)]
['Baek Sang-Won', ('Baek Sang-Won', 1)]
['company policy', ('Policy', 8)]
['Dennyfield', ('Thackley F.C.', 97)]
['UAE U-23', ('United Arab Emirates national under-23 football team', 51)]
['Red, yellow and murrey', ('Spanish Republican flag', 3)]
['obshchepit', ('obshchepit', 1)]
['Ilyanassa expansa Brandt 1970', ('Ilyanassa expansa Brandt 1970', 1)]
['Österreichischer Motor', ('Österreichischer Motor', 4)]
['Battlestar Galactica: Razor', ('Battlestar Galactica: Razor', 64)]
['Robert Sheldon', ('Robert Sheldon, Baron Sheldon', 64)]
['Mayan astronomy', ('Maya civilization', 757)]
['Akure Mall', ('Akure Mall', 1)]
['Hindenburg light', ('Hindenburg light', 3)]
['Hon. Fakafanua', ('Fatafehi Kinikinilau Lolomana‘ia Fakafanua', 3)]
['Kosmaqi', ('Kosmaqi', 1)]
['Mel Beckett', ('Mel Beckett', 1)]
['Countess of Newburgh', ('Earl of Newburgh', 14)]
['Restore Burn and Wound Research', ('Restore Burn and Wound Research', 1)]
['Naval Ships', ('List of ships of the Portuguese Navy', 4)]
['Kyunghyang Newspaper', ('Kyunghyang Sinmun', 55)]
['Ryan Cutrona', ('Ryan Cutrona', 30)]
['the demonic, winged Green Goblin from another universe', ('Alternative versions of the Green Goblin', 16)]
['carbon-fibre-reinforced polymer', ('carbon-fibre-reinforced polymer', 3)]
['Homyeong-ri', ('Homyeong-ri', 1)]
['Etobicoke Energy S.C', ('Etobicoke Energy S.C', 1)]
['Oxford University Press 2013', ('', 162940)]
['Élan • Impulse', ('Élan • Impulse', 3)]
['David W. Pearce', ('David W. Pearce', 1)]
['London Riots in August 2011', ('2011 England riots', 275)]
["''Banksia integrifolia'' subsp. ''monticola''", ('Banksia integrifolia subsp. monticola', 21)]
['Kar (suffix)', ('Kar (suffix)', 1)]
['Asmundstorps Church', ('Asmundstorps Church', 1)]
['diiodosilane', ('diiodosilane', 1)]
['Jules Cornet', ('Jules Cornet', 3)]
['Dagisthaeus', ('Dagisthaeus', 9)]
['Afrodita, el sabor del amor', ('Afrodita, el sabor del amor', 1)]
['Sope Lake', ('Sope Lake', 3)]
['Sonny Gee', ('Sonny Gee', 1)]
['Evan Goyke', ('Evan Goyke', 7)]
['De Locomotief', ('De Locomotief', 6)]
['Shibagaki Kofun Cluster', ('Shibagaki Kofun Cluster', 1)]
['The Secret Life of Haddon Mackenzie', ('The Secret Life of Haddon Mackenzie', 1)]
['Schwedenspeicher-Museum', ('Schwedenspeicher-Museum', 1)]
['Sheep Mountain Wilderness', ('Sheep Mountain Wilderness', 11)]
['Pseudamnicola moussonii', ('Pseudamnicola moussonii', 4)]
['Nabu Kadnezzer', ('Nabu Kadnezzer', 1)]
['Partizan Sports Association', ('JSD Partizan', 25)]
['Titlow Beach', ('Titlow Beach', 4)]
['Harvest House Publishers', ('Harvest House', 2)]
['Espeisses', ("Maison forte d'Épeisses", 2)]
['Minty (My Little Pony)', ('Minty (My Little Pony)', 4)]
['The Witch Who Came from the Sea', ('The Witch Who Came from the Sea', 11)]
['Alfonso Hector Morales', ('Alfonso Hector Morales', 1)]
['Secretary for Scotland Act 1887', ('Secretary for Scotland Act 1887', 1)]
['Gamma Air Medical Ltd', ('Gamma Air Medical', 1)]
['Lachenalia polyphylla', ('Lachenalia polyphylla', 1)]
['Zon-O-Phone', ('Zonophone Records', 9)]
['Altes Schloss Rain', ('Altes Schloss Rain', 1)]
['Nigerian Naval Ensign', ('Nigerian Naval Ensign', 1)]
['Blue, Dressed In Black', ('Blue, Dressed In Black', 1)]
["''Lottie''", ('Lottie (steamboat 1883)', 1)]
['Khmer, Lao, and Thai slave traders', ('History of slavery', 82)]
["''Trapped!'' (TV series)", ('Trapped! (TV series)', 6)]
['Mateusz Szczepaniak', ('Mateusz Szczepaniak (footballer)', 4)]
['Ntotila ishiharai Dworakowska 1974', ('Ntotila ishiharai Dworakowska 1974', 1)]
["''Kent'' (East Indiaman)", ('Kent (East Indiaman)', 2)]
['Schizostachyum parvifolium', ('Schizostachyum parvifolium', 1)]
['Peter Tomsen', ('Peter Tomsen', 30)]
['Coalition Party (Norway)', ('Coalition Party (Norway)', 2)]
['Hamelia erecta', ('Hamelia erecta', 1)]
['Anamnesia', ('Anamnesia', 1)]
['Burberry Productions', ('Burberry Productions', 3)]
['Balthasar Corderius', ('Balthasar Cordier', 7)]
['Brachys rudis', ('Brachys rudis', 1)]
['&lt;span style=&quot;color:white;&quot;&gt;Anaheim&lt;span&gt;', ('Anaheim, California', 2106)]
['Iarusci, Bob', ('Robert Iarusci', 24)]
['Low Juan Shen', ('Low Juan Shen', 45)]
['Health in China', ('Health in China', 12)]
['Tomás Marentes Miranda', ('Tomás Marentes Miranda', 1)]
['Christian Mathias', ('Christian Mathias Jenssen', 3)]
['KCNS 38', ('KCNS', 38)]
['London_River', ('London_River', 1)]
['Six–woman tag team match', ('Professional wrestling tag team match types', 1437)]
['Korythio', ('Korythio', 14)]
['Labourers (Ireland) Act 1892', ('Labourers (Ireland) Act 1892', 1)]
['mingucha', ('mingucha', 1)]
['1971 Chouf parliamentary by-poll', ('Chouf parliamentary by-election, 1971', 5)]
['Carnosaur', ('Carnosaur (film)', 42)]
['Edward E. Elliott', ('Edward E. Elliott', 1)]
['Kazuya Miyahara', ('Kazuya Miyahara', 9)]
['Wilhelm Kabsch', ('Wilhelm Kabsch', 1)]
['Daisuke Saito (footballer, born 1974)', ('Daisuke Saito (footballer, born 1974)', 2)]
['The Hole in the Wall Theatre', ('The Hole in the Wall Theatre', 3)]
['Colonial operations', ('Chanak Crisis', 77)]
['Rejectaria albolineata Bethune-Baker 1908', ('Rejectaria albolineata Bethune-Baker 1908', 1)]
['United Kingdom home front', ('Timeline of the United Kingdom home front during World War II', 9)]
['Jeff Weisberg', ('Jeff Weisberg', 1)]
['Tomohiko Maruo', ('Tomohiko Maruo', 3)]
['Kommunekraft', ('Kommunekraft', 1)]
['Sedimentology (journal)', ('Sedimentology (journal)', 1)]
['Loblaws Great Foods Empress Market', ('Loblaws', 11)]
['National E-Learning Centre', ('National E-Learning Centre', 1)]
['A-dos-Ruivos', ('A-dos-Ruivos', 1)]
['News Mineral', ('News Mineral', 1)]
['EU-Brazil Summit', ('EU-Brazil Summit', 1)]
['UEFA Euro 2012 qualifying round', ('UEFA Euro 2012 qualifying Group H', 11)]
['Ochirbolad', ('Ochirbolad', 2)]
['Fifa manager 2006', ('Fifa manager 2006', 1)]
['Legesse Beyene', ('Legesse Beyene', 1)]
['Garland Anderson', ('Garland Anderson (playwright)', 1)]
['Total Turing test', ('Turing test', 270)]
['US standard', ('Academic term', 62)]
['Holy Rosary Church (Cleveland, Ohio)', ('Holy Rosary Church (Cleveland, Ohio)', 5)]
['Stefan Batory pod Pskowem', ('Stefan Batory pod Pskowem', 1)]
['Antonio Perez Ayala', ('Antonio Perez Ayala', 1)]
['Crossed product', ('Crossed product', 1)]
['Baroque building', ('Baroque architecture', 469)]
['Ali Zaater', ('Ali Zaater', 1)]
['server admin log', ('wikitech:Server_admin_log', 1)]
["Polley's Coaches", ("Polley's Coaches", 1)]
['Scott Ramsey (cinematographer)', ('Scott Ramsey (cinematographer)', 1)]
['UM Timisoara', ('UM Timisoara', 1)]
['Inverness Caledonian Thistle reserves', ('Inverness Caledonian Thistle F.C.', 138)]
['Bearskin Lake (Thunder Bay District)', ('Bearskin Lake (Thunder Bay District)', 1)]
['Zola International Hotel', ('Zola International Hotel', 1)]
['Berchemia scandens', ('Berchemia scandens', 6)]
['World Development Movement', ('Global Justice Now', 3)]
['Khaparwas Wildlife Sanctuary', ('Khaparwas Wildlife Sanctuary', 8)]
['López Álvarez', ('Mario López Álvarez', 2)]
['Golden age of fraternalism', ('Golden age of fraternalism', 5)]
['anthropological philosopher', ('anthropological philosophy', 2)]
['Best TV Production for Preschool Children', ('Annie Award for Best Animated Television Production', 89)]
['Maculinea cyanecula', ('Maculinea cyanecula', 3)]
["International Association of Volcanology and Chemistry of the Earth's Interior (IACVEI)", ("International Association of Volcanology and Chemistry of the Earth's Interior", 40)]
['The First Ten Explosive Years', ('The First Ten Explosive Years', 2)]
['Mark Lautens', ('Mark Lautens', 3)]
['A Fazenda 7', ('A Fazenda 7', 11)]
['Darko Brevic', ('List of characters in Grand Theft Auto IV', 22)]
['What About Blob', ('List of Reaper Episodes', 17)]
['Lake Katharine', ('Lake Katharine State Nature Preserve', 8)]
['Hashirama Senju', ('Hashirama Senju', 5)]
['Véronica', ('Véronica', 1)]
['St. Louis, Iron Mountain &amp; Southern Railway', ('Missouri Pacific', 99)]
['S. recurva', ('Symplecta recurva', 1)]
['City Clipper', ('City Clipper', 4)]
['Original set pattern &lt;br&gt; / Original dance', ('Original dance', 402)]
['Dingfelderhas', ('Dingfelder', 7)]
['A. Aslanyan', ('A. Aslanyan', 1)]
['diocese of Sufetula', ('Sufetula (see)', 7)]
['Efimeri Poli', ('Efimeri Poli', 1)]
['exuviae', ('exuviae', 13)]
['Wisconsin–Parkside', ('Wisconsin–Parkside Rangers', 9)]
['Marsyas (genus)', ('Marsyas (genus)', 1)]
['Pampa Oilers', ('Pampa Oilers', 11)]
['Feinery', ('Feinery Records', 3)]
['Hasan Hazime', ('Hasan Hazime', 7)]
['NPNM', ('New National Moldovan Party', 2)]
['Sphenoptera balassogloi', ('Sphenoptera balassogloi', 1)]
['Dilke, Saskatchewan', ('Dilke, Saskatchewan', 3)]
['Carson River Ranches', ('Fort Churchill State Historic Park', 17)]
['Leo Marić', ('Leo Marić', 1)]
['Jean and Alexander Heard Library', ('Jean_and_Alexander_Heard_Library', 5)]
['film soundtrack', ('Mamma Mia! The Movie Soundtrack', 34)]
['Romanian Catholic Eparchy (Diocese) of Cluj-Gherla', ('Romanian Catholic Diocese of Cluj-Gherla', 1)]
['J Crim Law Criminol', ('J Crim Law Criminol', 1)]
['1946–47 anti-Malayan Union protests', ('Malayan Union', 2)]
['Annex I: Examples of mention', ('Annex I: Examples of mention', 1)]
['Fourth Division League', ('Hong Kong Fourth Division League', 24)]
['Beta-cubebene synthase', ('Beta-cubebene synthase', 2)]
['fourth volume', ('Looney Tunes Golden Collection: Volume 4', 173)]
['Witch Beam', ('Witch Beam', 5)]
['Cap Syrezol', ('Cap Syrezol', 1)]
['Ryan Mallett', ('Ryan Mallett', 157)]
['Yamaguchi Shimbun', ('Yamaguchi Shimbun', 12)]
['Eric Sievers', ('Eric Sievers', 18)]
['Philip Morris USA v. Williams', ('Philip Morris USA v. Williams', 12)]
['Kalarippayattu', ('Kalarippayattu', 88)]
['From Cells of Roughest Air', ('From Cells of Roughest Air (album)', 1)]
['Nova Scotia Route 306', ('Nova Scotia Route 306', 7)]
['Abraham Wemple', ('Abraham Wemple', 4)]
['Over And Over', ('Over and Over (Every Little Thing song)', 3)]
['Opinion polling prior to the 2016 federal election', ('Opinion polling for the Australian federal election, 2016', 24)]
['Kat Chapman', ('Kat Chapman', 7)]
['Cloud-9', ('Cloud-9', 1)]
['Wikipedia_talk:WikiProject_Wikipedia_reliabilityJuwan Howard \t Juwan HowardCannock Chase German war cemetery  \t  Cannock Chase German war cemetery', ('Wikipedia_talk:WikiProject_Wikipedia_reliability', 1)]
["You're On My Mind", ("You're On My Mind", 2)]
['Alta Sawyer Douglas', ('Alta Sawyer Douglas', 1)]
['Larry Kennar', ('Larry Kennar', 3)]
['Rough Diamonds (EP)', ('Rough Diamonds (EP)', 2)]
['Portal:Anime and Manga/Selected biographies/39', ('Portal:Anime and Manga/Selected biographies/39', 1)]
['two-players', ('Two-player video game', 11)]
['Kaspar Detlev von Schulte', ('Kaspar Detlev von Schulte', 1)]
['The Audrey Hepburn Complex-Brigitte Bardot-T.N.T', ('Audrey Hepburn Complex', 1)]
['Alexander Christie (governor)', ('Alexander Christie (governor)', 2)]
['Jesus Gomez', ('Jesus Gomez', 1)]
['ZYH-293', ('ZYH-293', 1)]
['Ferrata Berti', ('Ferrata Berti', 1)]
['The Goatstones', ('The Goatstones', 4)]
['Tsamiko', ('Tsamiko', 16)]
['Gateway to the Chiltern Hills', ('Chilterns', 1)]
['Mishor Adumim Industrial Park', ('Mishor Adumim', 13)]
['Stenolophus major', ('Stenolophus major', 1)]
['tropical storm in 1939', ('1939 California tropical storm', 34)]
['Ready to Go Home', ('Ready to Go Home', 2)]
['KF Kosova PrishtinÃ«', ('KF Kosova PrishtinÃ«', 1)]
['William N. Reed', ('William N. Reed', 3)]
['Alessandro Sanminiatelli', ('Alessandro Sanminiatelli', 1)]
['Ron Parise', ('Ron Parise', 3)]
['Sleep Train Amphitheatre (Wheatland, California)', ('Sleep Train Amphitheatre (Wheatland, California)', 3)]
['Aurore Bouhier Besoulle', ('Aurore Bouhier Besoulle', 2)]
['Emerging_infectious_disease', ('Emerging_infectious_disease', 1)]
['Susan Croydon', ('List of recurring Blue Heelers characters', 83)]
['Emma Asson-Petersen', ('Emma Asson-Petersen', 2)]
['gynocentric', ('gynocentric', 3)]
['in 1963', ('Live at the BBC (The Beatles album)', 10)]
['Timeline of Myanmar history', ('Timeline of Myanmar history', 1)]
['Moordhanyam', ('Moordhanyam', 1)]
['Bean Hunt', ('Bean Hunt', 1)]
['water treatment plants', ('water treatment plant', 3)]
